,City,State,Country,log,lat,log_S,lat_S,log_Con,lat_Con,id_country,id_state,id_city
1883,Abidjan,Abidjan,Ivory Coast,-4.016107,5.320357,-4.016107,5.320357,-5.5679458,7.9897371,92,10482,41884
1884,Yamoussoukro city,Yamoussoukro,Ivory Coast,-5.2776034,6.8200066,-5.2776034,6.8200066,-5.5679458,7.9897371,92,10483,41885
1885,May Pen,Clarendon Parish,Jamaica,-77.2581951,17.974637,-77.2581951,17.974637,-77.3947693,18.1850507,93,10484,41886
1886,Kingston,Kingston Parish,Jamaica,-76.7928128,17.9712148,-76.7928128,17.9712148,-77.3947693,18.1850507,93,10485,41887
1887,St. Ann's Bay,Saint Ann Parish,Jamaica,-77.2023419,18.435614,-77.2023419,18.435614,-77.3947693,18.1850507,93,10486,41888
1888,Nagoya,Aichi Prefecture,Japan,136.8998438,35.1851045,136.8998438,35.1851045,139.2394179,36.5748441,94,10487,41889
1889,Fukuoka-shi,Fukuoka Prefecture,Japan,130.4017509,33.5898988,130.4017509,33.5898988,139.2394179,36.5748441,94,10488,41890
1890,Niseko Town,Hokkaid? Prefecture,Japan,140.64233814738398,42.8471396,140.64233814738398,42.8471396,139.2394179,36.5748441,94,10489,41891
1891,Zushi Shi,Kanagawa Prefecture,Japan,139.5838447,35.3040672,139.60329204,35.331883340000005,139.2394179,36.5748441,94,10490,41892
1892,Yokosuka Shi,Kanagawa Prefecture,Japan,139.6653829,35.2730564,139.60329204,35.331883340000005,139.2394179,36.5748441,94,10490,41893
1893,Yokohama,Kanagawa Prefecture,Japan,139.6367727,35.4443947,139.60329204,35.331883340000005,139.2394179,36.5748441,94,10490,41894
1894,Yokosuka,Kanagawa Prefecture,Japan,139.6653829,35.2730564,139.60329204,35.331883340000005,139.2394179,36.5748441,94,10490,41895
1895,Fujisawa,Kanagawa Prefecture,Japan,139.465077,35.364842,139.60329204,35.331883340000005,139.2394179,36.5748441,94,10490,41896
1896,Kyoto,Ky?to Prefecture,Japan,135.7556075,35.021041,135.7556075,35.021041,139.2394179,36.5748441,94,10491,41897
1897,Marumori,Miyagi Prefecture,Japan,140.7652008,37.9114675,140.7652008,37.9114675,139.2394179,36.5748441,94,10492,41898
1898,Nagano,Nagano Prefecture,Japan,138.0319015,36.1143945,138.04072525,36.09646225,139.2394179,36.5748441,94,10493,41899
1899,Okaya,Nagano Prefecture,Japan,138.049549,36.07853,138.04072525,36.09646225,139.2394179,36.5748441,94,10493,41900
1900,Tsushima Shi,Nagasaki Prefecture,Japan,129.2946547,34.2053717,129.2946547,34.2053717,139.2394179,36.5748441,94,10494,41901
1901,Okinawa,Okinawa Prefecture,Japan,128.0255901,26.5707754,114.02367934589276,26.56053978333333,139.2394179,36.5748441,94,10495,41902
1902,Chatan,Okinawa Prefecture,Japan,86.19412393767823,26.72613895,114.02367934589276,26.56053978333333,139.2394179,36.5748441,94,10495,41903
1903,Uruma Shi,Okinawa Prefecture,Japan,127.851324,26.384705,114.02367934589276,26.56053978333333,139.2394179,36.5748441,94,10495,41904
1904,Naruto-shi,Tokushima Prefecture,Japan,134.608408,34.1725784,134.608408,34.1725784,139.2394179,36.5748441,94,10496,41905
1905,Shinjuku-ku,Tokyo,Japan,139.7036319,35.6937632,116.29024392727273,31.86103520909091,139.2394179,36.5748441,94,10497,41906
1906,Minato-ku,Tokyo,Japan,139.7400553,35.6432274,116.29024392727273,31.86103520909091,139.2394179,36.5748441,94,10497,41907
1907,Shibuya-ku,Tokyo,Japan,139.6987107,35.6645956,116.29024392727273,31.86103520909091,139.2394179,36.5748441,94,10497,41908
1908,Ch?? Ku,Tokyo,Japan,13.8417237,-18.0593528,116.29024392727273,31.86103520909091,139.2394179,36.5748441,94,10497,41909
1909,Meguro-ku,Tokyo,Japan,139.688014,35.62125,116.29024392727273,31.86103520909091,139.2394179,36.5748441,94,10497,41910
1910,Fussa,Tokyo,Japan,139.334682,35.737188,116.29024392727273,31.86103520909091,139.2394179,36.5748441,94,10497,41911
1911,Setagaya-ku,Tokyo,Japan,139.65627,35.646096,116.29024392727273,31.86103520909091,139.2394179,36.5748441,94,10497,41912
1912,Fuch?-shi,Tokyo,Japan,8.5395166,47.3857229,116.29024392727273,31.86103520909091,139.2394179,36.5748441,94,10497,41913
1913,Edogawa Ku,Tokyo,Japan,139.871091,35.678278,116.29024392727273,31.86103520909091,139.2394179,36.5748441,94,10497,41914
1914,Toshima-ku,Tokyo,Japan,139.714222,35.736156,116.29024392727273,31.86103520909091,139.2394179,36.5748441,94,10497,41915
1915,Bunky?-ku,Tokyo,Japan,,,116.29024392727273,31.86103520909091,139.2394179,36.5748441,94,10497,41916
1916,Tachikawa-shi,Tokyo,Japan,139.404766,35.724463,116.29024392727273,31.86103520909091,139.2394179,36.5748441,94,10497,41917
1917,Amman,Amman,Jordan,35.9239625,31.9515694,34.51228649833614,31.80686084,36.941628,31.1667049,95,10498,41918
1918,Hayy al Quwaysimah,Amman,Jordan,,,34.51228649833614,31.80686084,36.941628,31.1667049,95,10498,41919
1919,,Amman,Jordan,11.0480288,46.3144754,34.51228649833614,31.80686084,36.941628,31.1667049,95,10498,41920
1920,Al Jubayhah,Amman,Jordan,44.034765,14.15417,34.51228649833614,31.80686084,36.941628,31.1667049,95,10498,41921
1921,Sahab,Amman,Jordan,36.35751299168071,31.9450252,34.51228649833614,31.80686084,36.941628,31.1667049,95,10498,41922
1922,Wadi as Sir,Amman,Jordan,45.1971632,34.6690642,34.51228649833614,31.80686084,36.941628,31.1667049,95,10498,41923
1923,Irbid,Irbid,Jordan,35.8493023,32.5556091,35.8493023,32.5556091,36.941628,31.1667049,95,10499,41924
1924,Karak City,Karak Governorate,Jordan,115.7720606,-32.0579967,115.7720606,-32.0579967,36.941628,31.1667049,95,10500,41925
1925,Al Mazar al Janubi,Karak Governorate,Jordan,,,115.7720606,-32.0579967,36.941628,31.1667049,95,10500,41926
1926,Madaba,Madaba,Jordan,35.43216338633224,-9.86521915,35.43216338633224,-9.86521915,36.941628,31.1667049,95,10501,41927
1927,Russeifa,Zarqa Governorate,Jordan,36.0434611,32.0174989,36.066019100000005,32.0421707,36.941628,31.1667049,95,10502,41928
1928,Zarqa,Zarqa Governorate,Jordan,36.0885771,32.0668425,36.066019100000005,32.0421707,36.941628,31.1667049,95,10502,41929
1929,Aktobe,Aktobe Region,Kazakhstan,57.2298651,50.2836268,57.2298651,50.2836268,66.7780818,48.1012954,96,10503,41930
1930,Almaty,Almaty,Kazakhstan,76.9457275,43.2363924,76.9457275,43.2363924,66.7780818,48.1012954,96,10504,41931
1931,Taldykorgan,Almaty Region,Kazakhstan,78.3791841,45.0164138,78.3791841,45.0164138,66.7780818,48.1012954,96,10505,41932
1932,Atyrau,Atyrau Region,Kazakhstan,50.806203,47.6605827,50.806203,47.6605827,66.7780818,48.1012954,96,10506,41933
1933,Ust-Kamenogorsk,East Kazakhstan Region,Kazakhstan,82.6274791,49.9484438,82.6274791,49.9484438,66.7780818,48.1012954,96,10507,41934
1934,Taraz,Jambyl Region,Kazakhstan,71.3769302,42.9015945,71.3769302,42.9015945,66.7780818,48.1012954,96,10508,41935
1935,Temirtau,Karaganda Region,Kazakhstan,72.9535681,50.0587825,74.0332484293703,49.0267924625,66.7780818,48.1012954,96,10509,41936
1936,Karagandy,Karaganda Region,Kazakhstan,74.1811272,49.1767322,74.0332484293703,49.0267924625,66.7780818,48.1012954,96,10509,41937
1937,Balqash,Karaganda Region,Kazakhstan,74.9773285,46.8433208,74.0332484293703,49.0267924625,66.7780818,48.1012954,96,10509,41938
1938,Bukhar-Zhyrau,Karaganda Region,Kazakhstan,74.02096991748118,50.02833435,74.0332484293703,49.0267924625,66.7780818,48.1012954,96,10509,41939
1939,Petropavl,North Kazakhstan Region,Kazakhstan,69.1334984,54.8668104,69.1334984,54.8668104,66.7780818,48.1012954,96,10510,41940
1940,Nur-Sultan,Nur-Sultan,Kazakhstan,71.4306682,51.1282205,71.4306682,51.1282205,66.7780818,48.1012954,96,10511,41941
1941,Pavlodar,Pavlodar Region,Kazakhstan,76.4285287,51.8111545,76.4285287,51.8111545,66.7780818,48.1012954,96,10512,41942
1942,Oral,West Kazakhstan Province,Kazakhstan,51.40139534719691,51.227984750000005,51.40139534719691,51.227984750000005,66.7780818,48.1012954,96,10513,41943
1943,Sotik,Bomet County,Kenya,35.5008617,-0.2895209,35.5008617,-0.2895209,38.4313975,1.4419683,97,10514,41944
1944,Mombasa,Coast Province,Kenya,39.667169,-4.05052,39.667169,-4.05052,38.4313975,1.4419683,97,10515,41945
1945,Embu,Embu County,Kenya,-46.8528497,-23.6495294,-46.8528497,-23.6495294,38.4313975,1.4419683,97,10516,41946
1946,Kajiado,Kajiado County,Kenya,36.78625503675998,-2.12171705,36.78625503675998,-2.12171705,38.4313975,1.4419683,97,10517,41947
1947,Kakamega,Kakamega County,Kenya,34.801548861634615,0.4957104,33.74847058081731,0.3532263,38.4313975,1.4419683,97,10518,41948
1948,Butere,Kakamega County,Kenya,32.6953923,0.2107422,33.74847058081731,0.3532263,38.4313975,1.4419683,97,10518,41949
1949,Kikuyu,Kiambu County,Kenya,36.6645832,-1.2438971,36.706526734043024,-1.13061285,38.4313975,1.4419683,97,10519,41950
1950,Kiambu,Kiambu County,Kenya,36.81568670212906,-1.03207695,36.706526734043024,-1.13061285,38.4313975,1.4419683,97,10519,41951
1951,Limuru,Kiambu County,Kenya,36.6393103,-1.1158645,36.706526734043024,-1.13061285,38.4313975,1.4419683,97,10519,41952
1952,Kilifi,Kilifi County,Kenya,39.67507159193717,-3.15073925,39.67507159193717,-3.15073925,38.4313975,1.4419683,97,10520,41953
1953,Kisii,Kisii County,Kenya,34.75398551201732,-0.73894255,34.75398551201732,-0.73894255,38.4313975,1.4419683,97,10521,41954
1954,Kisumu,Kisumu County,Kenya,34.7541761,-0.1029109,34.7541761,-0.1029109,38.4313975,1.4419683,97,10522,41955
1955,Athi River,Machakos County,Kenya,36.971587,-1.4481149,37.18342838226273,-1.363559775,38.4313975,1.4419683,97,10523,41956
1956,Machakos,Machakos County,Kenya,37.39526976452546,-1.27900465,37.18342838226273,-1.363559775,38.4313975,1.4419683,97,10523,41957
1957,Maua,Meru County,Kenya,-46.4616922,-23.6669527,-4.778665435614016,-13.4961455,38.4313975,1.4419683,97,10524,41958
1958,Meru,Meru County,Kenya,36.90436132877197,-3.3253383000000003,-4.778665435614016,-13.4961455,38.4313975,1.4419683,97,10524,41959
1959,Mombasa,Mombasa County,Kenya,39.667169,-4.05052,39.667169,-4.05052,38.4313975,1.4419683,97,10525,41960
1960,Nairobi,Nairobi,Kenya,36.8172449,-1.2832533,36.94738395,-1.15995065,38.4313975,1.4419683,97,10526,41961
1961,Thika,Nairobi,Kenya,37.077523,-1.036648,36.94738395,-1.15995065,38.4313975,1.4419683,97,10526,41962
1962,Kijabe,Nakuru District,Kenya,36.60771057630539,-0.9494111,36.33945768815269,-0.61484175,38.4313975,1.4419683,97,10527,41963
1963,Nakuru,Nakuru District,Kenya,36.0712048,-0.2802724,36.33945768815269,-0.61484175,38.4313975,1.4419683,97,10527,41964
1964,Narok,Narok County,Kenya,35.47742284932569,-1.2779365500000002,35.47742284932569,-1.2779365500000002,38.4313975,1.4419683,97,10528,41965
1965,Nyeri,Nyeri County,Kenya,36.9517005,-0.4192962,36.9517005,-0.4192962,38.4313975,1.4419683,97,10529,41966
1966,Khan Chamkar Mon,Uasin Gishu District,Kenya,104.9208767,11.5373071,70.0962124,6.02857,38.4313975,1.4419683,97,10530,41967
1967,Eldoret,Uasin Gishu District,Kenya,35.2715481,0.5198329,70.0962124,6.02857,38.4313975,1.4419683,97,10530,41968
1968,Kisumu,Vihiga District,Kenya,34.7541761,-0.1029109,34.7541761,-0.1029109,38.4313975,1.4419683,97,10531,41969
1969,Tarawa,Gilbert Islands,Kiribati,172.96896482000938,1.4845541999999998,172.96896482000938,1.4845541999999998,173.6641773,0.3448612,98,10532,41970
1970,Al Manqaf,Al Ahmadi Governorate,Kuwait,,,44.278167,14.346521,47.4979476,29.2733964,99,10533,41971
1971,Al A?mad?,Al Ahmadi Governorate,Kuwait,44.278167,14.346521,44.278167,14.346521,47.4979476,29.2733964,99,10533,41972
1972,Al Farw?n?yah,Al Farwaniyah Governorate,Kuwait,,,,,47.4979476,29.2733964,99,10534,41973
1973,Jan?b as Surrah,Al Farwaniyah Governorate,Kuwait,,,,,47.4979476,29.2733964,99,10534,41974
1974,Al Jahr?’,Al Jahra Governorate,Kuwait,47.645278,13.936559,47.645278,13.936559,47.4979476,29.2733964,99,10535,41975
1975,Safat,Capital Governorate,Kuwait,41.8405556,36.94,40.41315796,33.00193084,47.4979476,29.2733964,99,10064,41976
1976,Kuwait City,Capital Governorate,Kuwait,47.9734174,29.3796532,40.41315796,33.00193084,47.4979476,29.2733964,99,10064,41977
1977,,Capital Governorate,Kuwait,11.0480288,46.3144754,40.41315796,33.00193084,47.4979476,29.2733964,99,10064,41978
1978,Ar R?biyah,Capital Governorate,Kuwait,,,40.41315796,33.00193084,47.4979476,29.2733964,99,10064,41979
1979,?awall?,Hawalli Governorate,Kuwait,68.7354759,35.9115612,-6.4684442,33.1204549,47.4979476,29.2733964,99,10537,41980
1980,Bay?n,Hawalli Governorate,Kuwait,-81.6723643,30.3293486,-6.4684442,33.1204549,47.4979476,29.2733964,99,10537,41981
1981,As S?lim?yah,Hawalli Governorate,Kuwait,,,-6.4684442,33.1204549,47.4979476,29.2733964,99,10537,41982
1982,?ab?? as S?lim,Mubarak Al-Kabeer Governorate,Kuwait,,,,,47.4979476,29.2733964,99,10538,41983
1983,Bishkek,Bishkek,Kyrgyzstan,74.6066926,42.8777895,74.6066926,42.8777895,74.724091,41.5089324,100,10539,41984
1984,Alamudunskiy Rayon,Chuy Region,Kyrgyzstan,,,,,74.724091,41.5089324,100,10540,41985
1985,Karakol,Issyk-Kul Region,Kyrgyzstan,37.775433,45.710182,37.775433,45.710182,74.724091,41.5089324,100,10541,41986
1986,Osh,Osh Region,Kyrgyzstan,72.8033618,40.5361899,72.8033618,40.5361899,74.724091,41.5089324,100,10542,41987
1987,Savannakhet,Savannakhet Province,Laos,105.71559464914924,16.500195849999997,105.71559464914924,16.500195849999997,103.378253,20.0171109,101,10543,41988
1988,Vientiane,Vientiane Prefecture,Laos,102.6133707,17.9640988,102.6133707,17.9640988,103.378253,20.0171109,101,10544,41989
1989,Riga,Riga,Latvia,24.1051846,56.9493977,24.1051846,56.9493977,24.7537645,56.8406494,102,10545,41990
1990,Beirut,Beirut,Lebanon,35.50255852895232,33.88922645,39.26571730192021,32.460149720000004,35.843409,33.8750629,103,10546,41991
1991,Jnah,Beirut,Lebanon,54.2839961,27.0173998,39.26571730192021,32.460149720000004,35.843409,33.8750629,103,10546,41992
1992,Dbayeh,Beirut,Lebanon,35.59118704945981,33.93883135,39.26571730192021,32.460149720000004,35.843409,33.8750629,103,10546,41993
1993,Jdeidet EI Metn,Beirut,Lebanon,35.5703807,33.8921658,39.26571730192021,32.460149720000004,35.843409,33.8750629,103,10546,41994
1994,Le Mall,Beirut,Lebanon,35.38046413118887,33.5631252,39.26571730192021,32.460149720000004,35.843409,33.8750629,103,10546,41995
1995,AI Biqa,Beqaa Governorate,Lebanon,,,35.918102603352985,33.790021,35.843409,33.8750629,103,10547,41996
1996,Aanjar,Beqaa Governorate,Lebanon,35.93357830670597,33.7323941,35.918102603352985,33.790021,35.843409,33.8750629,103,10547,41997
1997,Zahle,Beqaa Governorate,Lebanon,35.9026269,33.8476479,35.918102603352985,33.790021,35.843409,33.8750629,103,10547,41998
1998,Jounieh,Mount Lebanon Governorate,Lebanon,35.6200633,33.9741506,35.1012359,36.39531612857142,35.843409,33.8750629,103,10548,41999
1999,,Mount Lebanon Governorate,Lebanon,11.0480288,46.3144754,35.1012359,36.39531612857142,35.843409,33.8750629,103,10548,42000
2000,St Hazmieh,Mount Lebanon Governorate,Lebanon,35.5346901,33.8600722,35.1012359,36.39531612857142,35.843409,33.8750629,103,10548,42001
2001,Mont Liban,Mount Lebanon Governorate,Lebanon,4.832709,45.7636532,35.1012359,36.39531612857142,35.843409,33.8750629,103,10548,42002
2002,Mansourieh,Mount Lebanon Governorate,Lebanon,35.5664617,33.8574933,35.1012359,36.39531612857142,35.843409,33.8750629,103,10548,42003
2003,Antelias,Mount Lebanon Governorate,Lebanon,35.594244,33.9163137,35.1012359,36.39531612857142,35.843409,33.8750629,103,10548,42004
2004,Khalde,Mount Lebanon Governorate,Lebanon,87.5124544,27.0810545,35.1012359,36.39531612857142,35.843409,33.8750629,103,10548,42005
2005,Tripoli,North Governorate,Lebanon,13.1777923,32.896672,20.022354766666663,37.848439000000006,35.843409,33.8750629,103,10549,42006
2006,Dekouaneh,North Governorate,Lebanon,,,20.022354766666663,37.848439000000006,35.843409,33.8750629,103,10549,42007
2007,,North Governorate,Lebanon,11.0480288,46.3144754,20.022354766666663,37.848439000000006,35.843409,33.8750629,103,10549,42008
2008,Bsarma,North Governorate,Lebanon,35.8412432,34.3341696,20.022354766666663,37.848439000000006,35.843409,33.8750629,103,10549,42009
2009,Sidon,South Governorate,Lebanon,35.3780338,33.5618345,23.2130313,39.93815495,35.843409,33.8750629,103,10550,42010
2010,,South Governorate,Lebanon,11.0480288,46.3144754,23.2130313,39.93815495,35.843409,33.8750629,103,10550,42011
2011,Maseru,Maseru District,Lesotho,27.8243208,-29.5816942,27.8243208,-29.5816942,28.3350193,-29.6039267,104,10551,42012
2012,Thaba-Tseka,Thaba-Tseka District,Lesotho,28.5938214,-29.5699207,28.5938214,-29.5699207,28.3350193,-29.6039267,104,10552,42013
2013,,Bong County,Liberia,11.0480288,46.3144754,11.0480288,46.3144754,-9.3658524,5.7499721,105,10553,42014
2014,Voinjama,Lofa County,Liberia,-9.808992283979064,8.245126899999999,-9.808992283979064,8.245126899999999,-9.3658524,5.7499721,105,10554,42015
2015,Kakata,Margibi County,Liberia,-10.3488074,6.532326,-10.3488074,6.532326,-9.3658524,5.7499721,105,10555,42016
2016,Monrovia,Montserrado County,Liberia,-10.797788,6.328034,-10.797788,6.328034,-9.3658524,5.7499721,105,10556,42017
2017,Benghazi,Benghazi,Libya,20.0817204,32.1288331,20.0817204,32.1288331,18.1236723,26.8234472,106,10557,42018
2018,Mi?r?tah,Misrata District,Libya,,,,,18.1236723,26.8234472,106,10558,42019
2019,Tripoli,Tripoli District,Libya,13.1777923,32.896672,13.1777923,32.896672,18.1236723,26.8234472,106,10559,42020
2020,Mauren,Mauren,Liechtenstein,9.5418065,47.2196512,9.5418065,47.2196512,9.5531527,47.1416307,107,10560,42021
2021,Vaduz,Vaduz,Liechtenstein,9.5227962,47.1392862,9.5227962,47.1392862,9.5531527,47.1416307,107,10561,42022
2022,Kaunas,Kaunas City Municipality,Lithuania,23.9044817,54.8982139,23.9044817,54.8982139,23.7499997,55.3500003,108,10562,42023
2023,Vilnius,Vilnius City Municipality,Lithuania,25.2829111,54.6870458,25.2829111,54.6870458,23.7499997,55.3500003,108,10563,42024
2024,Esch-sur-Alzette,Canton of Esch-sur-Alzette,Luxembourg,5.9850306,49.4959628,6.00787385,49.4785379,6.1296751,49.8158683,109,10564,42025
2025,Rumelange,Canton of Esch-sur-Alzette,Luxembourg,6.0307171,49.461113,6.00787385,49.4785379,6.1296751,49.8158683,109,10564,42026
2026,Luxembourg,Canton of Luxembourg,Luxembourg,6.1296751,49.8158683,6.1296751,49.8158683,6.1296751,49.8158683,109,10565,42027
2027,Taipa,Macau SAR,Macau S A R,121.5636796,25.0375198,121.5636796,25.0375198,4.8974097,52.3767053,110,10566,42028
2028,Bitola,Bitola Municipality,Macedonia,21.3302511,41.0316005,21.3302511,41.0316005,21.7168387,41.6171214,111,10567,42029
2029,Gevgelija,Gevgelija Municipality,Macedonia,22.5033192,41.1388664,22.5033192,41.1388664,21.7168387,41.6171214,111,10568,42030
2030,Skopje,Greater Skopje,Macedonia,21.4319213,41.9961816,21.4319213,41.9961816,21.7168387,41.6171214,111,10569,42031
2031,Kumanovo,Kumanovo Municipality,Macedonia,21.7177635,42.1359459,21.7177635,42.1359459,21.7168387,41.6171214,111,10570,42032
2032,Ohrid,Ohrid Municipality,Macedonia,20.8017387,41.1170203,20.8017387,41.1170203,21.7168387,41.6171214,111,10571,42033
2033,Prilep,Prilep Municipality,Macedonia,21.5527115,41.3444984,21.5527115,41.3444984,21.7168387,41.6171214,111,10572,42034
