,City,id_state,log,lat,category,1_period,2_period,3_period,4_period,5_period,6_period,7_period,8_period,9_period,10_period,primary,secondary,tertiary,quaternary
15044,Villupuram,10425,79.4854635,11.938648,Nat,98,60,83,17,26,77,81,88,11,30,61,14,61,11
15045,Villupuram,10425,79.4854635,11.938648,Vet,49,55,22,91,27,83,23,27,15,90,28,80,26,58
15046,Villupuram,10425,79.4854635,11.938648,Ene,41,52,21,54,15,81,70,32,22,69,31,48,42,58
15047,Villupuram,10425,79.4854635,11.938648,hom,23,61,89,37,66,23,56,91,29,40,99,95,22,74
15048,Villupuram,10425,79.4854635,11.938648,Tra,67,78,86,72,94,45,64,10,85,22,63,81,13,43
15049,Villupuram,10425,79.4854635,11.938648,Una,64,82,66,88,85,48,22,95,53,46,68,23,19,37
15050,Thoothukudi,10425,78.1452745,8.8052602,Ayu,59,89,51,89,93,20,87,14,13,63,47,51,36,78
15051,Thoothukudi,10425,78.1452745,8.8052602,Chi,63,65,96,39,62,71,68,44,10,80,62,96,63,47
15052,Thoothukudi,10425,78.1452745,8.8052602,Den,87,72,55,43,48,86,71,64,94,97,21,97,36,44
15053,Thoothukudi,10425,78.1452745,8.8052602,Allo,15,66,26,54,63,76,38,21,94,79,49,35,41,29
15054,Thoothukudi,10425,78.1452745,8.8052602,Nat,32,17,51,84,49,13,24,86,90,10,71,68,63,65
15055,Thoothukudi,10425,78.1452745,8.8052602,Vet,32,81,51,27,96,72,65,43,36,33,41,61,31,27
15056,Thoothukudi,10425,78.1452745,8.8052602,Ene,33,20,18,90,34,36,35,82,62,27,99,91,40,39
15057,Thoothukudi,10425,78.1452745,8.8052602,hom,62,26,15,37,47,15,58,83,56,97,13,34,26,80
15058,Thoothukudi,10425,78.1452745,8.8052602,Tra,55,14,84,53,57,55,85,80,88,68,46,21,86,19
15059,Thoothukudi,10425,78.1452745,8.8052602,Una,36,25,78,44,51,46,15,26,19,22,83,41,71,26
15060,Karur,10425,78.08485454572889,10.9301522,Ayu,57,55,15,49,87,35,32,56,80,70,26,86,27,72
15061,Karur,10425,78.08485454572889,10.9301522,Chi,25,56,11,32,51,20,45,23,74,39,74,75,26,29
15062,Karur,10425,78.08485454572889,10.9301522,Den,63,37,24,53,85,54,78,61,46,65,19,31,31,50
15063,Karur,10425,78.08485454572889,10.9301522,Allo,48,21,53,52,74,82,96,13,91,12,29,25,20,70
15064,Karur,10425,78.08485454572889,10.9301522,Nat,57,51,56,83,93,16,39,81,15,37,67,56,97,18
15065,Karur,10425,78.08485454572889,10.9301522,Vet,43,52,48,14,33,74,13,85,76,69,28,21,14,93
15066,Karur,10425,78.08485454572889,10.9301522,Ene,39,96,50,63,76,16,55,93,68,76,63,80,22,18
15067,Karur,10425,78.08485454572889,10.9301522,hom,60,31,34,45,71,16,46,89,53,66,88,40,54,41
15068,Karur,10425,78.08485454572889,10.9301522,Tra,36,91,61,47,66,44,51,16,61,19,58,22,94,84
15069,Karur,10425,78.08485454572889,10.9301522,Una,85,58,18,58,25,11,14,54,98,62,26,41,10,33
15070,Chingleput,10425,,,Ayu,64,43,78,57,36,93,55,11,33,64,96,18,30,52
15071,Chingleput,10425,,,Chi,39,99,49,55,19,30,24,68,24,87,57,22,30,49
15072,Chingleput,10425,,,Den,71,89,45,81,67,59,40,65,53,79,41,81,79,47
15073,Chingleput,10425,,,Allo,98,86,50,36,12,11,57,13,61,43,49,16,34,88
15074,Chingleput,10425,,,Nat,71,58,71,62,36,26,40,14,12,84,57,15,66,83
15075,Chingleput,10425,,,Vet,99,69,11,98,25,28,43,86,17,40,38,28,49,28
15076,Chingleput,10425,,,Ene,69,88,28,30,76,68,24,14,83,29,80,27,47,93
15077,Chingleput,10425,,,hom,90,91,39,79,42,91,19,36,11,56,76,69,43,14
15078,Chingleput,10425,,,Tra,74,91,80,25,49,72,67,53,68,83,72,96,54,80
15079,Chingleput,10425,,,Una,97,23,89,81,11,62,39,49,26,62,48,42,80,40
15080,Vellore,10425,79.0006410968549,12.7948109,Ayu,30,46,75,94,31,91,38,59,14,60,35,28,90,47
15081,Vellore,10425,79.0006410968549,12.7948109,Chi,13,46,76,25,73,16,16,23,69,55,29,73,37,12
15082,Vellore,10425,79.0006410968549,12.7948109,Den,73,73,48,84,41,31,78,83,80,21,39,55,48,10
15083,Vellore,10425,79.0006410968549,12.7948109,Allo,31,45,24,19,89,96,35,11,56,95,85,93,27,20
15084,Vellore,10425,79.0006410968549,12.7948109,Nat,66,66,70,47,33,61,95,86,10,19,40,32,84,90
15085,Vellore,10425,79.0006410968549,12.7948109,Vet,65,97,12,31,90,63,47,99,92,66,49,39,84,20
15086,Vellore,10425,79.0006410968549,12.7948109,Ene,55,13,34,23,30,10,79,76,37,71,60,42,39,65
15087,Vellore,10425,79.0006410968549,12.7948109,hom,41,73,82,94,31,82,12,44,89,97,21,34,19,80
15088,Vellore,10425,79.0006410968549,12.7948109,Tra,89,82,93,26,38,82,56,68,32,32,66,17,48,49
15089,Vellore,10425,79.0006410968549,12.7948109,Una,15,45,86,64,42,50,25,98,48,28,30,39,21,42
15090,Thiruvallur,10425,79.92435386254968,13.13014755,Ayu,60,60,84,90,70,75,85,62,41,62,38,59,21,99
15091,Thiruvallur,10425,79.92435386254968,13.13014755,Chi,22,32,11,17,82,35,80,65,63,42,87,90,43,45
15092,Thiruvallur,10425,79.92435386254968,13.13014755,Den,34,22,96,29,14,20,95,92,16,21,51,34,19,66
15093,Thiruvallur,10425,79.92435386254968,13.13014755,Allo,64,77,42,91,76,32,56,57,81,59,65,82,94,32
15094,Thiruvallur,10425,79.92435386254968,13.13014755,Nat,11,83,28,41,21,58,77,26,30,25,10,11,73,34
15095,Thiruvallur,10425,79.92435386254968,13.13014755,Vet,64,57,93,56,96,48,42,50,27,56,51,66,32,55
15096,Thiruvallur,10425,79.92435386254968,13.13014755,Ene,28,46,88,16,34,93,45,46,77,17,78,49,87,33
15097,Thiruvallur,10425,79.92435386254968,13.13014755,hom,29,63,38,71,84,41,57,19,43,43,25,21,39,14
15098,Thiruvallur,10425,79.92435386254968,13.13014755,Tra,43,61,70,97,61,35,25,37,47,75,97,13,89,85
15099,Thiruvallur,10425,79.92435386254968,13.13014755,Una,94,97,13,74,48,29,96,24,18,64,17,42,26,97
15100,Thiruvarur,10425,79.63318659437627,10.73618605,Ayu,14,82,71,13,24,38,92,77,79,73,30,14,10,75
15101,Thiruvarur,10425,79.63318659437627,10.73618605,Chi,37,31,65,46,56,35,49,72,22,37,69,64,98,44
15102,Thiruvarur,10425,79.63318659437627,10.73618605,Den,21,15,62,16,49,20,52,52,68,82,52,70,42,81
15103,Thiruvarur,10425,79.63318659437627,10.73618605,Allo,83,18,62,46,59,93,82,89,47,96,43,15,27,95
15104,Thiruvarur,10425,79.63318659437627,10.73618605,Nat,12,50,35,29,83,35,90,18,43,65,52,92,77,86
15105,Thiruvarur,10425,79.63318659437627,10.73618605,Vet,34,37,47,85,31,34,43,94,16,91,56,56,47,56
15106,Thiruvarur,10425,79.63318659437627,10.73618605,Ene,25,72,28,82,92,50,13,84,93,81,71,58,91,32
15107,Thiruvarur,10425,79.63318659437627,10.73618605,hom,12,45,79,90,10,47,83,43,23,73,23,10,60,26
15108,Thiruvarur,10425,79.63318659437627,10.73618605,Tra,52,54,82,89,70,52,38,18,35,55,70,15,77,27
15109,Thiruvarur,10425,79.63318659437627,10.73618605,Una,96,99,13,91,22,21,47,36,55,68,15,65,32,27
15110,Tiruvannamalai,10425,79.07012882091152,12.22713775,Ayu,71,42,12,96,63,38,98,90,19,19,36,83,82,54
15111,Tiruvannamalai,10425,79.07012882091152,12.22713775,Chi,81,49,78,42,71,56,26,60,32,38,98,61,60,29
15112,Tiruvannamalai,10425,79.07012882091152,12.22713775,Den,73,72,22,89,76,12,37,67,15,82,49,54,82,27
15113,Tiruvannamalai,10425,79.07012882091152,12.22713775,Allo,72,61,55,91,18,23,15,49,82,82,27,18,16,69
15114,Tiruvannamalai,10425,79.07012882091152,12.22713775,Nat,24,61,98,47,16,10,55,77,63,32,85,37,54,40
15115,Tiruvannamalai,10425,79.07012882091152,12.22713775,Vet,53,79,61,55,96,25,91,84,89,49,26,16,48,74
15116,Tiruvannamalai,10425,79.07012882091152,12.22713775,Ene,49,29,91,95,26,87,12,97,22,40,79,58,21,97
15117,Tiruvannamalai,10425,79.07012882091152,12.22713775,hom,16,24,17,38,85,84,88,19,85,50,46,49,64,98
15118,Tiruvannamalai,10425,79.07012882091152,12.22713775,Tra,36,70,21,99,13,57,15,21,17,72,30,18,19,68
15119,Tiruvannamalai,10425,79.07012882091152,12.22713775,Una,53,54,68,53,66,23,22,91,24,97,21,63,92,99
15120,Sivaganga,10425,78.53047154820717,9.851231,Ayu,95,33,95,45,97,52,97,78,51,29,45,66,88,52
15121,Sivaganga,10425,78.53047154820717,9.851231,Chi,69,80,28,41,15,75,43,92,78,62,33,75,36,67
15122,Sivaganga,10425,78.53047154820717,9.851231,Den,96,23,62,16,98,85,61,36,40,16,57,38,82,35
15123,Sivaganga,10425,78.53047154820717,9.851231,Allo,93,49,50,55,24,66,43,63,72,92,23,41,20,29
15124,Sivaganga,10425,78.53047154820717,9.851231,Nat,87,51,76,42,57,31,47,37,31,89,36,43,27,50
15125,Sivaganga,10425,78.53047154820717,9.851231,Vet,31,76,83,91,58,64,83,78,13,33,43,22,59,15
15126,Sivaganga,10425,78.53047154820717,9.851231,Ene,38,16,20,82,15,89,82,90,93,30,91,89,70,63
15127,Sivaganga,10425,78.53047154820717,9.851231,hom,22,70,56,56,35,87,19,54,89,71,88,67,11,78
15128,Sivaganga,10425,78.53047154820717,9.851231,Tra,66,14,65,61,22,84,67,29,67,94,49,43,92,72
15129,Sivaganga,10425,78.53047154820717,9.851231,Una,17,32,13,18,40,89,81,88,87,45,66,13,64,10
15130,Chidambaram,10425,79.67222017841891,11.41018075,Ayu,13,57,13,55,93,14,39,90,33,82,74,15,64,98
15131,Chidambaram,10425,79.67222017841891,11.41018075,Chi,87,94,94,27,23,18,19,54,34,51,37,26,80,57
15132,Chidambaram,10425,79.67222017841891,11.41018075,Den,30,39,27,95,15,25,28,48,38,69,15,19,44,33
15133,Chidambaram,10425,79.67222017841891,11.41018075,Allo,65,83,57,38,85,24,59,21,99,49,33,87,62,10
15134,Chidambaram,10425,79.67222017841891,11.41018075,Nat,80,62,25,11,53,93,12,73,30,70,73,70,61,47
15135,Chidambaram,10425,79.67222017841891,11.41018075,Vet,57,10,26,34,37,97,95,18,47,39,47,64,40,45
15136,Chidambaram,10425,79.67222017841891,11.41018075,Ene,98,33,85,35,12,84,54,12,36,27,30,58,91,40
15137,Chidambaram,10425,79.67222017841891,11.41018075,hom,97,76,68,96,86,25,17,54,47,69,12,14,39,84
15138,Chidambaram,10425,79.67222017841891,11.41018075,Tra,15,63,73,34,34,33,91,49,63,28,99,40,23,15
15139,Chidambaram,10425,79.67222017841891,11.41018075,Una,21,87,84,48,56,99,93,46,60,83,77,33,67,81
15140,Rasipuram,10425,78.2411702303988,11.4911695,Ayu,32,60,93,32,22,44,52,52,37,64,15,24,60,18
15141,Rasipuram,10425,78.2411702303988,11.4911695,Chi,43,89,28,61,57,75,12,43,66,14,72,76,15,93
15142,Rasipuram,10425,78.2411702303988,11.4911695,Den,48,27,88,14,72,89,86,46,13,67,28,51,32,96
15143,Rasipuram,10425,78.2411702303988,11.4911695,Allo,64,66,61,57,88,77,52,61,33,42,37,32,15,37
15144,Rasipuram,10425,78.2411702303988,11.4911695,Nat,76,88,44,76,60,59,32,62,46,24,72,76,23,39
15145,Rasipuram,10425,78.2411702303988,11.4911695,Vet,44,29,39,24,30,19,82,49,33,34,60,67,96,36
15146,Rasipuram,10425,78.2411702303988,11.4911695,Ene,15,28,20,12,32,38,75,25,17,93,17,31,28,73
15147,Rasipuram,10425,78.2411702303988,11.4911695,hom,19,49,12,23,87,83,19,92,65,25,54,39,91,17
15148,Rasipuram,10425,78.2411702303988,11.4911695,Tra,34,30,89,76,26,28,69,50,94,74,78,54,82,76
15149,Rasipuram,10425,78.2411702303988,11.4911695,Una,15,20,45,15,32,57,87,13,27,26,52,76,57,42
15150,Pollachi,10425,77.00991258704545,10.67047305,Ayu,68,41,42,29,11,52,16,16,78,27,32,67,97,73
15151,Pollachi,10425,77.00991258704545,10.67047305,Chi,34,11,17,44,34,36,38,87,48,12,23,79,34,51
15152,Pollachi,10425,77.00991258704545,10.67047305,Den,45,67,77,63,26,30,82,41,54,16,59,90,42,95
15153,Pollachi,10425,77.00991258704545,10.67047305,Allo,66,55,90,28,38,97,53,14,53,98,76,26,39,11
15154,Pollachi,10425,77.00991258704545,10.67047305,Nat,13,67,96,34,73,28,43,33,43,29,26,73,37,84
15155,Pollachi,10425,77.00991258704545,10.67047305,Vet,99,95,60,76,56,70,75,26,47,81,43,51,63,33
15156,Pollachi,10425,77.00991258704545,10.67047305,Ene,39,68,62,14,54,98,27,96,19,90,25,28,66,31
15157,Pollachi,10425,77.00991258704545,10.67047305,hom,52,10,32,63,53,81,65,35,64,48,72,80,38,70
15158,Pollachi,10425,77.00991258704545,10.67047305,Tra,73,79,37,69,11,60,19,47,38,80,48,61,16,92
15159,Pollachi,10425,77.00991258704545,10.67047305,Una,82,77,76,93,27,74,13,31,80,40,35,11,57,13
15160,Kangayam,10425,-49.3803414,-18.9452872,Ayu,35,34,29,74,76,94,57,94,74,11,61,14,90,99
15161,Kangayam,10425,-49.3803414,-18.9452872,Chi,65,26,75,84,87,76,45,20,30,49,95,44,35,68
15162,Kangayam,10425,-49.3803414,-18.9452872,Den,44,40,62,38,53,42,66,45,24,74,83,30,56,74
15163,Kangayam,10425,-49.3803414,-18.9452872,Allo,52,53,12,43,23,11,98,90,24,10,35,39,88,66
15164,Kangayam,10425,-49.3803414,-18.9452872,Nat,23,89,79,28,87,71,18,38,13,68,63,78,86,25
15165,Kangayam,10425,-49.3803414,-18.9452872,Vet,81,73,85,24,23,39,67,46,61,49,80,36,74,77
15166,Kangayam,10425,-49.3803414,-18.9452872,Ene,86,54,91,10,63,47,28,36,93,56,22,73,89,75
15167,Kangayam,10425,-49.3803414,-18.9452872,hom,11,41,54,70,83,43,12,69,91,20,82,36,89,47
15168,Kangayam,10425,-49.3803414,-18.9452872,Tra,17,73,56,93,67,76,83,39,83,33,17,46,62,15
15169,Kangayam,10425,-49.3803414,-18.9452872,Una,20,45,37,78,33,16,85,60,27,72,63,44,31,73
15170,Melur,10425,78.35602348202272,10.0858443,Ayu,55,90,34,33,93,48,26,86,11,75,65,29,14,60
15171,Melur,10425,78.35602348202272,10.0858443,Chi,82,66,56,68,41,29,57,83,22,61,11,43,27,40
15172,Melur,10425,78.35602348202272,10.0858443,Den,37,44,78,79,35,23,76,74,70,42,55,17,53,74
15173,Melur,10425,78.35602348202272,10.0858443,Allo,85,81,26,39,78,65,43,71,57,12,53,47,62,33
15174,Melur,10425,78.35602348202272,10.0858443,Nat,58,39,58,31,78,76,17,28,85,68,39,57,59,93
15175,Melur,10425,78.35602348202272,10.0858443,Vet,32,63,59,21,60,32,57,33,77,16,94,11,73,65
15176,Melur,10425,78.35602348202272,10.0858443,Ene,87,67,37,74,54,54,32,95,92,49,30,36,88,20
15177,Melur,10425,78.35602348202272,10.0858443,hom,70,97,97,15,72,72,93,10,94,84,66,38,57,86
15178,Melur,10425,78.35602348202272,10.0858443,Tra,21,31,78,82,50,43,60,48,61,73,21,50,91,52
15179,Melur,10425,78.35602348202272,10.0858443,Una,69,92,10,59,63,69,72,21,64,61,90,45,74,22
15180,Nagercoil,10425,77.4290492,8.1880471,Ayu,80,13,89,52,80,35,15,47,43,39,56,45,80,90
15181,Nagercoil,10425,77.4290492,8.1880471,Chi,71,64,83,83,24,85,80,75,40,58,80,89,72,59
15182,Nagercoil,10425,77.4290492,8.1880471,Den,70,27,21,94,51,58,98,51,15,23,78,34,39,25
15183,Nagercoil,10425,77.4290492,8.1880471,Allo,97,13,38,51,11,18,50,58,85,97,19,71,22,75
15184,Nagercoil,10425,77.4290492,8.1880471,Nat,20,88,84,36,70,46,60,72,40,43,82,54,46,92
15185,Nagercoil,10425,77.4290492,8.1880471,Vet,94,44,51,17,71,57,21,95,75,96,15,36,90,85
15186,Nagercoil,10425,77.4290492,8.1880471,Ene,57,95,71,83,39,39,79,34,21,15,43,46,73,31
15187,Nagercoil,10425,77.4290492,8.1880471,hom,22,34,34,41,97,74,87,69,13,85,67,16,60,63
15188,Nagercoil,10425,77.4290492,8.1880471,Tra,51,46,75,40,48,45,67,51,26,12,47,86,80,64
15189,Nagercoil,10425,77.4290492,8.1880471,Una,46,86,64,73,42,96,75,47,27,13,91,61,49,15
15190,Tambaram,10425,80.1150525,12.9245279,Ayu,55,44,71,25,26,82,95,75,91,29,49,46,42,77
15191,Tambaram,10425,80.1150525,12.9245279,Chi,39,47,65,47,66,43,81,48,20,44,57,61,46,83
15192,Tambaram,10425,80.1150525,12.9245279,Den,81,58,57,87,74,93,56,52,14,76,26,22,36,41
15193,Tambaram,10425,80.1150525,12.9245279,Allo,18,94,17,64,17,52,88,36,18,28,20,71,33,51
15194,Tambaram,10425,80.1150525,12.9245279,Nat,46,83,85,42,75,99,46,79,45,12,38,50,22,41
15195,Tambaram,10425,80.1150525,12.9245279,Vet,94,94,36,23,33,19,66,32,85,65,79,47,37,71
15196,Tambaram,10425,80.1150525,12.9245279,Ene,57,60,94,45,91,87,86,49,22,74,36,80,13,45
15197,Tambaram,10425,80.1150525,12.9245279,hom,77,12,52,88,97,98,40,39,45,41,77,57,91,79
15198,Tambaram,10425,80.1150525,12.9245279,Tra,58,73,74,95,94,83,71,39,85,83,97,21,94,24
15199,Tambaram,10425,80.1150525,12.9245279,Una,65,66,58,20,92,21,62,64,81,30,25,83,92,12
15200,Sivakasi,10425,77.77597856822051,9.4669895,Ayu,86,97,72,43,30,26,16,76,57,30,97,56,45,55
15201,Sivakasi,10425,77.77597856822051,9.4669895,Chi,41,82,26,50,65,50,86,50,81,92,25,83,32,69
15202,Sivakasi,10425,77.77597856822051,9.4669895,Den,59,57,99,13,35,43,96,69,75,17,23,65,98,56
15203,Sivakasi,10425,77.77597856822051,9.4669895,Allo,60,77,31,80,97,26,50,89,17,55,41,65,49,22
15204,Sivakasi,10425,77.77597856822051,9.4669895,Nat,38,92,16,31,66,84,72,36,26,58,53,41,20,81
15205,Sivakasi,10425,77.77597856822051,9.4669895,Vet,17,92,62,54,61,24,78,10,91,16,98,94,78,62
15206,Sivakasi,10425,77.77597856822051,9.4669895,Ene,63,94,86,28,33,46,68,53,32,72,28,12,84,84
15207,Sivakasi,10425,77.77597856822051,9.4669895,hom,27,91,35,83,77,42,25,57,22,27,41,69,66,68
15208,Sivakasi,10425,77.77597856822051,9.4669895,Tra,79,58,63,24,93,34,85,25,38,81,65,45,87,50
15209,Sivakasi,10425,77.77597856822051,9.4669895,Una,93,27,95,38,16,52,60,84,71,96,53,94,95,23
15210,Krishnagiri,10425,78.2206536,12.5188835,Ayu,89,31,41,37,60,23,56,28,60,16,59,18,98,32
15211,Krishnagiri,10425,78.2206536,12.5188835,Chi,78,57,79,48,40,81,33,53,37,17,79,84,99,50
15212,Krishnagiri,10425,78.2206536,12.5188835,Den,10,30,61,31,57,48,36,54,58,33,75,94,94,85
15213,Krishnagiri,10425,78.2206536,12.5188835,Allo,85,36,71,76,42,80,85,29,49,31,98,63,16,29
15214,Krishnagiri,10425,78.2206536,12.5188835,Nat,51,57,15,96,45,59,34,22,88,95,67,26,47,20
15215,Krishnagiri,10425,78.2206536,12.5188835,Vet,78,67,54,17,28,60,61,44,73,99,51,74,64,45
15216,Krishnagiri,10425,78.2206536,12.5188835,Ene,79,69,44,83,98,31,13,68,43,34,13,94,35,93
15217,Krishnagiri,10425,78.2206536,12.5188835,hom,54,15,34,60,15,81,64,43,92,24,59,43,18,34
15218,Krishnagiri,10425,78.2206536,12.5188835,Tra,94,98,78,23,96,88,43,89,34,98,81,22,60,16
15219,Krishnagiri,10425,78.2206536,12.5188835,Una,75,62,60,63,93,19,40,78,96,88,42,96,83,69
15220,Karaikkudi,10425,78.7433633227108,10.04451205,Ayu,52,52,75,67,61,90,83,41,41,96,74,43,15,79
15221,Karaikkudi,10425,78.7433633227108,10.04451205,Chi,90,50,38,83,43,80,70,18,66,61,25,75,75,84
15222,Karaikkudi,10425,78.7433633227108,10.04451205,Den,36,48,94,34,26,62,39,17,33,94,25,33,92,14
15223,Karaikkudi,10425,78.7433633227108,10.04451205,Allo,53,36,22,94,23,84,87,76,18,42,80,81,93,92
15224,Karaikkudi,10425,78.7433633227108,10.04451205,Nat,10,58,90,69,58,73,26,42,44,78,46,38,45,60
15225,Karaikkudi,10425,78.7433633227108,10.04451205,Vet,72,32,43,21,58,57,62,44,81,81,21,80,99,43
15226,Karaikkudi,10425,78.7433633227108,10.04451205,Ene,95,39,93,77,22,56,23,82,70,79,71,24,73,63
15227,Karaikkudi,10425,78.7433633227108,10.04451205,hom,17,55,38,13,39,24,54,22,80,44,25,77,56,27
15228,Karaikkudi,10425,78.7433633227108,10.04451205,Tra,81,36,42,37,26,77,13,90,97,92,62,45,32,38
15229,Karaikkudi,10425,78.7433633227108,10.04451205,Una,69,25,66,10,36,20,11,76,30,40,51,43,14,99
15230,Ooty,10425,76.7030504,11.4126769,Ayu,11,86,20,51,40,54,74,34,14,45,15,62,95,11
15231,Ooty,10425,76.7030504,11.4126769,Chi,11,16,58,25,72,17,14,32,20,59,28,24,18,91
15232,Ooty,10425,76.7030504,11.4126769,Den,39,60,85,94,99,12,83,29,40,51,78,53,59,77
15233,Ooty,10425,76.7030504,11.4126769,Allo,16,32,97,52,76,24,45,70,14,18,48,70,21,34
15234,Ooty,10425,76.7030504,11.4126769,Nat,56,82,79,56,85,42,38,12,78,90,98,14,94,13
15235,Ooty,10425,76.7030504,11.4126769,Vet,27,11,41,23,33,23,27,87,50,95,15,90,76,68
15236,Ooty,10425,76.7030504,11.4126769,Ene,26,19,80,27,97,99,47,67,56,26,56,24,12,74
15237,Ooty,10425,76.7030504,11.4126769,hom,86,99,98,28,60,31,47,19,10,20,28,80,84,83
15238,Ooty,10425,76.7030504,11.4126769,Tra,66,48,75,75,62,52,37,92,75,44,76,58,77,74
15239,Ooty,10425,76.7030504,11.4126769,Una,45,73,24,99,15,26,36,67,18,23,87,36,35,20
15240,Namakkal,10425,78.16615283668403,11.28422485,Ayu,77,22,24,58,51,95,84,23,76,46,82,39,77,66
15241,Namakkal,10425,78.16615283668403,11.28422485,Chi,51,46,97,65,26,59,76,71,59,59,85,49,46,20
15242,Namakkal,10425,78.16615283668403,11.28422485,Den,61,69,76,39,31,86,32,30,24,73,91,88,49,11
15243,Namakkal,10425,78.16615283668403,11.28422485,Allo,12,48,92,82,46,99,26,19,20,28,64,95,49,44
15244,Namakkal,10425,78.16615283668403,11.28422485,Nat,96,45,51,84,84,95,91,96,41,26,48,73,11,26
15245,Namakkal,10425,78.16615283668403,11.28422485,Vet,80,85,55,49,34,78,43,72,70,89,25,34,33,16
15246,Namakkal,10425,78.16615283668403,11.28422485,Ene,63,34,23,27,85,97,11,64,53,50,34,42,22,87
15247,Namakkal,10425,78.16615283668403,11.28422485,hom,48,84,80,57,89,51,31,77,77,16,95,38,14,29
15248,Namakkal,10425,78.16615283668403,11.28422485,Tra,94,41,18,95,49,12,34,48,77,26,42,51,57,44
15249,Namakkal,10425,78.16615283668403,11.28422485,Una,29,69,71,89,62,63,46,75,35,53,84,21,53,39
15250,Udumalaippettai,10425,77.24931985190274,10.58557,Ayu,21,22,77,66,84,47,13,68,95,49,71,53,33,80
15251,Udumalaippettai,10425,77.24931985190274,10.58557,Chi,13,71,20,16,34,34,17,74,60,51,29,93,61,82
15252,Udumalaippettai,10425,77.24931985190274,10.58557,Den,44,29,35,39,66,24,79,81,64,65,86,19,40,81
15253,Udumalaippettai,10425,77.24931985190274,10.58557,Allo,86,70,91,49,45,84,52,30,76,88,61,50,95,10
15254,Udumalaippettai,10425,77.24931985190274,10.58557,Nat,39,39,15,37,88,31,87,66,66,74,13,80,41,78
15255,Udumalaippettai,10425,77.24931985190274,10.58557,Vet,73,74,79,32,50,89,89,82,31,76,26,69,14,12
15256,Udumalaippettai,10425,77.24931985190274,10.58557,Ene,64,83,35,89,81,35,81,50,83,86,13,13,58,62
15257,Udumalaippettai,10425,77.24931985190274,10.58557,hom,15,84,36,41,78,71,99,62,10,97,10,58,50,62
15258,Udumalaippettai,10425,77.24931985190274,10.58557,Tra,68,85,45,20,82,23,21,37,39,29,70,14,62,13
15259,Udumalaippettai,10425,77.24931985190274,10.58557,Una,24,30,15,67,55,27,52,15,47,84,20,73,15,26
15260,Virudhunagar,10425,77.8784563961865,9.5208936,Ayu,97,84,36,19,94,30,76,43,57,14,74,73,90,21
15261,Virudhunagar,10425,77.8784563961865,9.5208936,Chi,93,74,21,91,75,11,99,19,12,80,23,35,46,99
15262,Virudhunagar,10425,77.8784563961865,9.5208936,Den,11,85,23,18,35,76,20,12,90,44,75,16,45,70
15263,Virudhunagar,10425,77.8784563961865,9.5208936,Allo,28,56,69,33,31,90,89,24,87,54,19,39,13,30
15264,Virudhunagar,10425,77.8784563961865,9.5208936,Nat,45,76,35,40,63,70,95,90,96,54,60,30,25,39
15265,Virudhunagar,10425,77.8784563961865,9.5208936,Vet,24,61,50,45,39,54,11,78,27,77,21,26,84,32
15266,Virudhunagar,10425,77.8784563961865,9.5208936,Ene,68,71,88,56,20,62,16,38,64,93,42,67,59,84
15267,Virudhunagar,10425,77.8784563961865,9.5208936,hom,42,32,57,56,21,14,43,24,28,61,65,42,10,12
15268,Virudhunagar,10425,77.8784563961865,9.5208936,Tra,77,23,46,71,62,18,62,30,22,55,10,41,43,73
15269,Virudhunagar,10425,77.8784563961865,9.5208936,Una,18,80,67,62,85,83,42,56,90,14,42,87,43,55
15270,Karamadai,10425,76.9600768,11.2393183,Ayu,62,91,88,30,24,42,89,49,26,63,38,49,63,32
15271,Karamadai,10425,76.9600768,11.2393183,Chi,48,86,91,93,68,70,19,65,93,28,97,12,15,59
15272,Karamadai,10425,76.9600768,11.2393183,Den,20,75,10,15,14,62,85,83,86,51,49,49,83,34
15273,Karamadai,10425,76.9600768,11.2393183,Allo,70,86,60,58,80,70,75,36,79,28,58,60,11,68
15274,Karamadai,10425,76.9600768,11.2393183,Nat,90,52,97,68,94,36,85,79,31,25,53,14,59,57
15275,Karamadai,10425,76.9600768,11.2393183,Vet,37,49,77,61,36,47,15,77,28,41,33,77,38,28
15276,Karamadai,10425,76.9600768,11.2393183,Ene,38,95,39,51,83,91,61,60,60,24,38,40,59,80
15277,Karamadai,10425,76.9600768,11.2393183,hom,52,16,98,47,90,24,28,97,18,13,31,73,60,39
15278,Karamadai,10425,76.9600768,11.2393183,Tra,71,84,10,30,79,84,94,17,78,25,91,77,67,13
15279,Karamadai,10425,76.9600768,11.2393183,Una,35,54,49,12,75,44,32,82,68,57,11,31,27,62
15280,Kumbakonam,10425,79.37173036154906,10.9645549,Ayu,48,97,27,10,71,17,92,26,68,46,75,77,29,22
15281,Kumbakonam,10425,79.37173036154906,10.9645549,Chi,45,16,56,29,50,34,49,57,87,29,69,33,59,55
15282,Kumbakonam,10425,79.37173036154906,10.9645549,Den,80,71,68,28,20,48,85,86,90,41,88,90,14,29
15283,Kumbakonam,10425,79.37173036154906,10.9645549,Allo,51,29,63,76,88,54,27,35,65,18,63,51,11,65
15284,Kumbakonam,10425,79.37173036154906,10.9645549,Nat,61,59,70,58,57,56,60,88,24,41,35,29,84,69
15285,Kumbakonam,10425,79.37173036154906,10.9645549,Vet,41,62,33,83,99,14,93,50,41,35,64,70,72,24
